"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"@Riny rizki:@Riny rizki:bagaimana dengan pkl yang masih di gusur oleh satpol pp padahal kita jualannya sudah minggir
dari bakul sempol depan masjid annur jalan masuk ke kauman
padahal kampanye nya membantu umkm
kita minta tempat di timur toko amal pak","0","0","2025-05-09T02:32:22.000Z","rinyrizki30","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","6878324561977836549","7502268132766728978","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2351b29f6ec1d3fd3608b067ccf68b36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68917dba&x-expires=1753408800&x-signature=nD6sY7Ev9o5k%2FL8ZISDNL3EveTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@aristaaa","1","0","2025-05-05T02:51:41.000Z","wolfieees23","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","6774671090955928577","7500788750530003730","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cbb01aa61db8a10e04650321226a4381~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e9def2a&x-expires=1753408800&x-signature=uwKhw%2FyxEwbzoelK0L%2FfRQYhE%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"💪💪💪👍👍👍🙏🙏🙏","1","0","2025-04-25T23:11:06.000Z","scorpio_167","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","6966040993300808705","7497259114667557640","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7331955087268380673~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26a2b24d&x-expires=1753408800&x-signature=aFHzHuYEuLtSG6pNZZCuoD0lVSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰🥰","1","0","2025-04-25T15:32:30.000Z","purmiasihasica","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","6950614897203332097","7497274032853893906","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f09b366da1577f4b5922a7fd84534670~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74f370a7&x-expires=1753408800&x-signature=e4LHgNr1wAj0Es%2BX1mIlNmGvef0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰🥰🥰🥰👍👍👍👍","1","0","2025-04-25T15:34:50.000Z","suyanti7271","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","7296072540740830214","7497274624531972872","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7296446308906598406~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6f65dd5&x-expires=1753408800&x-signature=xre99FXPDSIxd6om%2FR0hVU8PImY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"MBATU SAE....!!!!","1","0","2025-04-25T12:06:17.000Z","bambang_wachyudi","https://www.tiktok.com/@nurochmanheli/video/7497169183210245381","7079316537673745409","7497220893387555591","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d7543a83251d00252aebc1acbb325c05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a315a59c&x-expires=1753408800&x-signature=x849Y301MGSw%2BH3yePOG0%2F1D1B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"IJIN Pak WALI, Utk Jalur KLEMUK yg Masuk wilayah kota Batu Ada sedikit yg Perlu SESEGERA mungkin utk di aspal Ulang, sudah Sangat membahayakan krn posisi pas TANJAKAN. terimakasih","5","2","2025-04-10T23:57:24.000Z","hiace7040","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","7459049425256694789","7491837730793358098","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/592b4928d6f4865d622e2d503f2f9639~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=335a6973&x-expires=1753408800&x-signature=ld%2BMZvU9OjOBrD6wPsLUrt7VV7U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cak tulung pupuk petani di murahkan trimakasih","2","0","2025-04-11T06:25:34.000Z","nohara87.channel","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","7301336011128128517","7491937878378136327","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1d67cd9f9c8d8c8e596f9f77ec87ecca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0148988b&x-expires=1753408800&x-signature=8fV8mFFK2y7ytH4D5dXWgiyeOqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Lha.. kok saya gak diajak nonton film Pak🤣","1","2","2025-04-11T05:24:25.000Z","nimadefitri","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","7030321794243757062","7491922117997691655","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/27131b75dfdeb8156bc30c929c14b0d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eddbdced&x-expires=1753408800&x-signature=T6pSQ9kzlHPr8zjnhJR61Cd0SjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😔","0","0","2025-05-03T06:45:21.000Z","_ridhooooooooo","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","6567690155556552705","7500106864399532818","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2723716529c3e54cde4a94e523360288~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88e7ba74&x-expires=1753408800&x-signature=UnonuZhlhRBVm8uOEUbC05x85CA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"SAEEEEEEE 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍","0","0","2025-04-17T00:36:49.000Z","hermantwow","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","7257168663417324549","7494074440923054855","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/27316d2ab61114992207a4ea79c19b2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d9c5ba9&x-expires=1753408800&x-signature=igbPWaeRiiGCJJE1Wlo64KzZShY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Makin Semangaat makin Bahagia","1","0","2025-04-11T02:45:34.000Z","mirzarema","https://www.tiktok.com/@nurochmanheli/video/7491823550744120631","6913816090087539713","7491881171048497927","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/41e93c607b40ad25a2f425178cdda76c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53b57a6d&x-expires=1753408800&x-signature=J3USxnt2nkYiU0hXDxxvHptBAMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@Riny rizki:bagaimana dengan pkl yang masih di gusur oleh satpol pp padahal kita jualannya sudah minggir
dari bakul sempol depan masjid annur jalan masuk ke kauman","0","0","2025-05-09T02:30:55.000Z","rinyrizki30","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","6878324561977836549","7502267811188753170","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2351b29f6ec1d3fd3608b067ccf68b36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68917dba&x-expires=1753408800&x-signature=nD6sY7Ev9o5k%2FL8ZISDNL3EveTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak dalan nang agro wes elek pak mbok di aspal maneh 😅","0","0","2025-05-07T10:12:21.000Z","oioi23526","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7079211058284102661","7501644557159908114","https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7176550783650005019~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a10afa7&x-expires=1753408800&x-signature=%2F0Euw35e66h%2BRTV4kQ7XBt%2B5HlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"itu ada ayah nya temenku polisi","0","0","2025-05-06T14:35:11.000Z","user8297351558452wxlkj","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7464415420083684358","7501341171526058769","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a533eb24483adb09b30117aacb811582~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abe84d7f&x-expires=1753408800&x-signature=ZGT4giLz9MJopHdbOri4j%2FvQopk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Aku ikut drumband jadi gitapati pakk","2","1","2025-05-09T06:57:02.000Z","dummzy_","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7276378461530375174","7502336386259976978","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/802c71c10254456f26241bfd03faf085~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c52d4f5&x-expires=1753408800&x-signature=iAa4lnBlQ%2BVRlbfhq8HtDn2jsfk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Alhamdulillah sukses dr berbagai elemen yg ada di kota batu","1","0","2025-05-03T16:57:12.000Z","afdhal8561","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7151946449244636186","7500264475578041104","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a67e10fa72c0a2cdbf22e6a108081da4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=964779f7&x-expires=1753408800&x-signature=0GZo6hrJcB%2BEwfaCqSgG11Sicq4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak desa torongrejo butuh lurah pj ini banyak kendala untuk surat menyurat yg harus ditandatangani lurah pj","1","2","2025-05-05T02:33:45.000Z","uus1891","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7215502924205556763","7500784169186853640","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ee204fbb0fc32f47a9990d662532259e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0ba42e8&x-expires=1753408800&x-signature=gXSVuQJcXAuv17%2FkOofFDqsjIs0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mantap 👍👍","1","0","2025-05-03T05:05:31.000Z","rudyismail1","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7160256107058529285","7500081136819864338","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6183e4bd27a0be28cc8505e761dce52d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d70b969&x-expires=1753408800&x-signature=eN7e39k0%2FePUH3dZ0KyiyFL2gDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Teriakannya gak main suara gw smpe hbis😭","1","1","2025-05-05T02:56:39.000Z","olynnnxxxyy","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7351961865750807557","7500790085198562066","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e4e735a597e14f9d52d7e6c5f50b7405~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3846ae60&x-expires=1753408800&x-signature=3az1PLJZn7X7%2BwFwdyixx0dUwZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@b. r @velll","3","1","2025-05-03T13:47:03.000Z","kz.lann","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7128714756332930074","7500215544985993992","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/41f49a9301a0dde2df87b899f195cb45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61c72030&x-expires=1753408800&x-signature=1NGegG2%2FlObA79oeQpEQ3FlD7N4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"💗","0","0","2025-05-10T15:00:18.000Z","beachyx_alyaaa","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7071129745904600090","7502831978568794896","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c0cce88b4c4724845853df929a2977d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c181126&x-expires=1753408800&x-signature=aina3aaVlPNy%2FP6wznOVKF3lawQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"makasih tablet nya pak🥰🥰🥰","2","1","2025-05-03T12:10:05.000Z","dhevan._______","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7499809356655084551","7500190523883422484","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/75aab52fc4b4a32d435def1e3f083f86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1eebc63e&x-expires=1753408800&x-signature=HvyeEq806V8MXMPZa%2FlgLhNsY9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"SSE tenan Iki👍👍👍👍👍👍👍👍👍👍👍👍👍🫰🫰🫰👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍","1","0","2025-05-03T10:51:40.000Z","hermantwow","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7257168663417324549","7500170307706831634","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/27316d2ab61114992207a4ea79c19b2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d9c5ba9&x-expires=1753408800&x-signature=igbPWaeRiiGCJJE1Wlo64KzZShY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"alhamdulillah ...Batu SAE sanget","1","0","2025-05-03T11:11:28.000Z","suherminrahayuspd","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","6930634107144045570","7500175420727034645","https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/da97f6b50047bf12bfefe1266bd3ea49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c91c2c86&x-expires=1753408800&x-signature=EVtIR0aTt%2B4HZElUdI7gTIA9b4U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"wahh ada abinya airin nih aku sahabat tk atau temanya airin😁","0","0","2025-05-07T06:37:59.000Z","helgaaasii","https://www.tiktok.com/@nurochmanheli/video/7499885327553662263","7498279149767230472","7501589298895176466","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bd00cdae334924b7dfbaa4918d7e2164~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3f9ad96&x-expires=1753408800&x-signature=NDiy01ri6yMImqmZJq2pSTIN6EM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bersedia pak 🤝🏻","2","0","2025-04-19T09:44:48.000Z","ipinsetiaw","https://www.tiktok.com/@nurochmanheli/video/7494955933227814150","7156938227802735617","7494957878291399442","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ae6fc0e5604269751438036e0d7366cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56fde445&x-expires=1753408800&x-signature=Dj2q5PV%2B9xPFkB%2FShZdHBgIZ9SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantap dan SAE. lebih mantap dan SAE bila tidak melupakan orang yg sudah memperjuangkan. smg amanah dan bisa mensejaterahkan wong mbatu asli .","1","0","2025-04-19T15:52:20.000Z","ghffrsmail","https://www.tiktok.com/@nurochmanheli/video/7494955933227814150","7237061706467689478","7495052616386052882","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cad77bf730a5c39f32595f33acdcd4d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fb6f111&x-expires=1753408800&x-signature=xmQe4lBmXHpdA8MwrhbXKsMVyBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantab dan sehat selalu pak wali","1","0","2025-04-19T10:41:56.000Z","kawasa938","https://www.tiktok.com/@nurochmanheli/video/7494955933227814150","7321704283416560646","7494972606325801735","https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e8c22539781cd3e87db3c655472fca38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9654d325&x-expires=1753408800&x-signature=S%2Bu935j6hZamK1CWZygr%2FMy%2FxsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sehat selalu pak wali🙏","1","0","2025-04-19T16:01:35.000Z","vikikimos","https://www.tiktok.com/@nurochmanheli/video/7494955933227814150","7154680997082334234","7495055024544809735","https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7154681508328898587~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=905a528b&x-expires=1753408800&x-signature=Ty7IXowCKBXgh6tebI5dCZEO5LM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@Riny rizki:@Riny rizki:bagaimana dengan pkl yang masih di gusur oleh satpol pp padahal kita jualannya sudah minggir
dari bakul sempol depan masjid annur jalan masuk ke kauman
padahal kampanye nya membantu umkm
kita minta tempat di timur toko amal pak","0","0","2025-05-09T02:33:40.000Z","rinyrizki30","https://www.tiktok.com/@nurochmanheli/video/7494955933227814150","6878324561977836549","7502268464079323912","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2351b29f6ec1d3fd3608b067ccf68b36~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68917dba&x-expires=1753408800&x-signature=nD6sY7Ev9o5k%2FL8ZISDNL3EveTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"semangat. Pak Monggo di bikin tambah maju kota Batu tercinta ini khususnya buat Pak Nurman Helik harus tambah hebat ya 😁😁😁😁","0","0","2025-05-15T16:26:10.000Z","rubiani71","https://www.tiktok.com/@nurochmanheli/video/7492477455387692293","6959419636261962754","7504709549590053640","https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/28ad0dcdc43d50592ee6436271e9db8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8fccb9f&x-expires=1753408800&x-signature=vCoTYHVPb7%2BHKXVEZ%2FFaQS0nu7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"heerm aq mau kaosnya","0","0","2025-06-05T01:53:31.000Z","siti15432","https://www.tiktok.com/@nurochmanheli/video/7492477455387692293","7203955579277673498","7512277482934895376","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ca6de57a81cfa5ba2980c38aef241c42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24a5b583&x-expires=1753408800&x-signature=VdAYrq3To1lrijUFehURSMCsEfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Pak masukan bikin Perda atau aturan yang sangat mendesak, di jalan kampung jika malam hari dibuat parkiran kendaraan pribadi, mohon untuk ditertibkan karena mengganggu pengguna jalan lain","3","2","2025-04-15T05:11:59.000Z","nourzetisme","https://www.tiktok.com/@nurochmanheli/video/7492477455387692293","7341054542446298117","7493403265174995720","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c21dbcf3b9bb5ff2c98cdbf26557cee7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95507a87&x-expires=1753408800&x-signature=Rfb1uydBak%2BYhvDZzg6KtAvrLGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"SEHAT SELALU, sukses terus","1","0","2025-05-01T02:02:01.000Z","edy0161","https://www.tiktok.com/@nurochmanheli/video/7492477455387692293","7201805612548080642","7499291650226078471","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/609e0adac0ac06fad04eec43bffbd1b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=830fa4a1&x-expires=1753408800&x-signature=Qg1yTvTedrSasmtGJ0iQr4UvmEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantap pak wali dan wawali kompak smg langkung SAE","2","0","2025-04-14T07:22:42.000Z","ghffrsmail","https://www.tiktok.com/@nurochmanheli/video/7492477455387692293","7237061706467689478","7493065845917860616","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cad77bf730a5c39f32595f33acdcd4d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fb6f111&x-expires=1753408800&x-signature=xmQe4lBmXHpdA8MwrhbXKsMVyBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
